start;end;shorthand;extended;majmin;majmin_inv
0.78;10.28;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
10.28;19.48;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
19.48;26.8;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
26.8;28.8;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
28.8;30;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
30;31.26;"C:(3,5,b7,b9)/G#";"C:(3,5,b7,b9)/G#";"C:maj";"C:maj/G#"
31.26;32.56;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
32.56;33.56;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
33.56;38.26;"G:(3,5,b7,b9)/B";"G:(3,5,b7,b9)/B";"G:maj";"G:maj/B"
38.26;42.96;"C:min";"C:(b3,5)";"C:min";"C:min"
42.96;46.32;"G:maj";"G:(3,5)";"G:maj";"G:maj"
46.32;48.32;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
48.32;54.84;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
54.84;56.36;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
56.36;57.24;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
57.24;61.5;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
61.5;62.5;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
62.5;66.86;"F:min";"F:(b3,5)";"F:min";"F:min"
66.86;70.96;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
70.96;75.88;"G#:min";"G#:(b3,5)";"G#:min";"G#:min"
75.88;77.3;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
77.3;77.98;"D#:7/C#";"D#:(3,5,b7)/C#";"D#:maj";"D#:maj/C#"
77.98;78.48;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
78.48;78.98;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
78.98;85.42;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
85.42;87.7;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
87.7;91.2;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
91.2;97.02;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
97.02;98.18;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
98.18;103.68;"C:(3,5,b7,b9)/G#";"C:(3,5,b7,b9)/G#";"C:maj";"C:maj/G#"
103.68;104.18;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
104.18;105.26;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
105.26;106.76;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
106.76;114.96;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
114.96;116.12;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
116.12;116.62;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
116.62;122.08;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
