start;end;shorthand;extended;majmin;majmin_inv
0.26;4.48;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
4.48;5.84;"A:dim7/A#";"A:(b3,b5,bb7)/A#";"A:min";"A:min/A#"
5.84;7.86;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
7.86;8.4;"A:dim7/A#";"A:(b3,b5,bb7)/A#";"A:min";"A:min/A#"
8.4;10.24;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
10.24;10.98;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
10.98;12.14;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
12.14;13.36;"D#:min7/F#";"D#:(b3,5,b7)/F#";"D#:min";"D#:min/F#"
13.36;14.8;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
14.8;15.9;"F";"F:(3,5)";"F:maj";"F:maj"
15.9;18.32;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
18.32;20.94;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
20.94;23.5;"C:hdim7/A#";"C:(b3,b5,b7)/A#";"C:min";"C:min/A#"
23.5;24.68;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
24.68;25.24;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
25.24;26.24;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
26.24;28.56;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
28.56;31.24;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
31.24;33.68;"C:hdim7/A#";"C:(b3,b5,b7)/A#";"C:min";"C:min/A#"
33.68;35.06;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
35.06;35.82;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
35.82;36.38;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
36.38;37.62;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
37.62;38.3;"G#/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
38.3;39.06;"G#:7";"G#:(3,b7)";"G#:maj";"G#:maj"
39.06;40.4;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
40.4;40.94;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
40.94;41.48;"D#:7/A#";"D#:(3,5,b7)/A#";"D#:maj";"D#:maj/A#"
41.48;43.36;"G#";"G#:(3,5)";"G#:maj";"G#:maj"
43.36;44.06;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
44.06;44.7;"G#:7/D#";"G#:(3,5,b7)/D#";"G#:maj";"G#:maj/D#"
44.7;45.24;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
45.24;46.5;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
46.5;47.62;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
47.62;48.16;"C:dim7/C#";"C:(b3,b5,bb7)/C#";"C:min";"C:min/C#"
48.16;49.06;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
49.06;50.18;"F#";"F#:(3,5)";"F#:maj";"F#:maj"
50.18;50.84;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
50.84;51.38;"G#:7/D#";"G#:(3,5,b7)/D#";"G#:maj";"G#:maj/D#"
51.38;53.36;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
53.36;53.9;"F#/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
53.9;54.44;"C#:7/G#";"C#:(3,5,b7)/G#";"C#:maj";"C#:maj/G#"
54.44;55.66;"F#/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
55.66;56.42;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
56.42;59.1;"F#";"F#:(3,5)";"F#:maj";"F#:maj"
59.1;61.68;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
61.68;64.42;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
64.42;67.1;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
67.1;69.08;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
69.08;69.66;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
69.66;70.76;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
70.76;72.08;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
72.08;74.9;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
74.9;77.66;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
77.66;79.72;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
79.72;80.26;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
80.26;81.46;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
81.46;82.6;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
82.6;87.04;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
87.04;87.72;"A:dim7/A#";"A:(b3,b5,bb7)/A#";"A:min";"A:min/A#"
87.72;92.14;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
92.14;92.84;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
92.84;94.04;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
94.04;95.2;"D#:min7/F#";"D#:(b3,5,b7)/F#";"D#:min";"D#:min/F#"
95.2;96.48;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
96.48;97.64;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
97.64;100.32;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
100.32;102.82;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
102.82;105.18;"C:hdim7/A#";"C:(b3,b5,b7)/A#";"C:min";"C:min/A#"
105.18;106.4;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
106.4;107.14;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
107.14;107.68;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
107.68;110.22;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
110.22;112.74;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
112.74;115.28;"C:hdim7/A#";"C:(b3,b5,b7)/A#";"C:min";"C:min/A#"
115.28;116.46;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
116.46;117.2;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
117.2;117.74;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
117.74;119.14;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
119.14;120;"G#/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
120;120.7;"G#:7";"G#:(3,b7)";"G#:maj";"G#:maj"
120.7;122.08;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
122.08;122.64;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
122.64;123.38;"D#:7/A#";"D#:(3,5,b7)/A#";"D#:maj";"D#:maj/A#"
123.38;125.02;"G#";"G#:(3,5)";"G#:maj";"G#:maj"
125.02;125.84;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
125.84;126.52;"G#:7/D#";"G#:(3,5,b7)/D#";"G#:maj";"G#:maj/D#"
126.52;127.16;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
127.16;128.34;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
128.34;129.54;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
129.54;130.24;"C:dim7/C#";"C:(b3,b5,bb7)/C#";"C:min";"C:min/C#"
130.24;130.84;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
130.84;132.22;"F#";"F#:(3,5)";"F#:maj";"F#:maj"
132.22;132.76;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
132.76;133.32;"G#:7/D#";"G#:(3,5,b7)/D#";"G#:maj";"G#:maj/D#"
133.32;135.22;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
135.22;135.76;"F#/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
135.76;136.48;"C#:7/G#";"C#:(3,5,b7)/G#";"C#:maj";"C#:maj/G#"
136.48;137.68;"F#/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
137.68;138.32;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
138.32;140.94;"F#";"F#:(3,5)";"F#:maj";"F#:maj"
140.94;143.44;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
143.44;146.08;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
146.08;148.6;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
148.6;150.44;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
150.44;150.98;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
150.98;152.42;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
152.42;153.52;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
153.52;156.24;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
156.24;158.86;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
158.86;160.86;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
160.86;161.52;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
161.52;162.76;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
162.76;164;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
164;168.28;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
168.28;168.96;"A:dim7/A#";"A:(b3,b5,bb7)/A#";"A:min";"A:min/A#"
168.96;173.14;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
173.14;173.82;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
173.82;174.94;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
174.94;176.02;"D#:min7/F#";"D#:(b3,5,b7)/F#";"D#:min";"D#:min/F#"
176.02;177.22;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
177.22;178.3;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
178.3;180.56;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
180.56;182.96;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
182.96;185.18;"C:hdim7/A#";"C:(b3,b5,b7)/A#";"C:min";"C:min/A#"
185.18;185.7;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
185.7;186.24;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
186.24;186.78;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
186.78;187.34;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
187.34;189.62;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
189.62;191.92;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
191.92;194.28;"C:hdim7/A#";"C:(b3,b5,b7)/A#";"C:min";"C:min/A#"
194.28;194.82;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
194.82;195.4;"C#/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
195.4;195.94;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
195.94;196.52;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
196.52;197.66;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
197.66;198.42;"G#/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
198.42;199.14;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
199.14;200.46;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
200.46;201.04;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
201.04;201.58;"D#:7/A#";"D#:(3,5,b7)/A#";"D#:maj";"D#:maj/A#"
